GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0043242	negative regulation of protein complex d...	6	0	0,02	1.0000
GO:0043243	positive regulation of protein complex d...	3	0	0,01	1.0000
GO:0043244	regulation of protein complex disassembl...	10	0	0,03	1.0000
GO:0043252	sodium-independent organic anion transpo...	2	0	0,01	1.0000
GO:0043254	regulation of protein complex assembly	27	0	0,07	1.0000
GO:0043255	regulation of carbohydrate biosynthetic ...	9	0	0,02	1.0000
GO:0043266	regulation of potassium ion transport	6	0	0,02	1.0000
GO:0043267	negative regulation of potassium ion tra...	1	0	0	1.0000
GO:0043268	positive regulation of potassium ion tra...	2	0	0,01	1.0000
GO:0043269	regulation of ion transport	47	0	0,12	1.0000
GO:0043270	positive regulation of ion transport	25	0	0,07	1.0000
GO:0043271	negative regulation of ion transport	6	0	0,02	1.0000
GO:0043276	anoikis	1	0	0	1.0000
GO:0043277	apoptotic cell clearance	1	0	0	1.0000
GO:0043278	response to morphine	3	0	0,01	1.0000
GO:0043279	response to alkaloid	17	0	0,04	1.0000
GO:0043280	positive regulation of cysteine-type end...	13	0	0,03	1.0000
GO:0043281	regulation of cysteine-type endopeptidas...	22	0	0,06	1.0000
GO:0043297	apical junction assembly	7	0	0,02	1.0000
GO:0043299	leukocyte degranulation	3	0	0,01	1.0000
GO:0043300	regulation of leukocyte degranulation	2	0	0,01	1.0000
GO:0043301	negative regulation of leukocyte degranu...	1	0	0	1.0000
GO:0043302	positive regulation of leukocyte degranu...	1	0	0	1.0000
GO:0043303	mast cell degranulation	1	0	0	1.0000
GO:0043307	eosinophil activation	2	0	0,01	1.0000
GO:0043308	eosinophil degranulation	2	0	0,01	1.0000
GO:0043309	regulation of eosinophil degranulation	2	0	0,01	1.0000
GO:0043310	negative regulation of eosinophil degran...	1	0	0	1.0000
GO:0043311	positive regulation of eosinophil degran...	1	0	0	1.0000
GO:0043330	response to exogenous dsRNA	3	0	0,01	1.0000
GO:0043331	response to dsRNA	5	0	0,01	1.0000
GO:0043367	CD4-positive, alpha-beta T cell differen...	7	0	0,02	1.0000
GO:0043368	positive T cell selection	4	0	0,01	1.0000
GO:0043369	CD4-positive or CD8-positive, alpha-beta...	2	0	0,01	1.0000
GO:0043370	regulation of CD4-positive, alpha-beta T...	5	0	0,01	1.0000
GO:0043371	negative regulation of CD4-positive, alp...	2	0	0,01	1.0000
GO:0043372	positive regulation of CD4-positive, alp...	2	0	0,01	1.0000
GO:0043373	CD4-positive, alpha-beta T cell lineage ...	2	0	0,01	1.0000
GO:0043374	CD8-positive, alpha-beta T cell differen...	3	0	0,01	1.0000
GO:0043379	memory T cell differentiation	2	0	0,01	1.0000
GO:0043380	regulation of memory T cell differentiat...	2	0	0,01	1.0000
GO:0043382	positive regulation of memory T cell dif...	1	0	0	1.0000
GO:0043383	negative T cell selection	2	0	0,01	1.0000
GO:0043388	positive regulation of DNA binding	3	0	0,01	1.0000
GO:0043392	negative regulation of DNA binding	2	0	0,01	1.0000
GO:0043393	regulation of protein binding	14	0	0,04	1.0000
GO:0043400	cortisol secretion	1	0	0	1.0000
GO:0043403	skeletal muscle tissue regeneration	3	0	0,01	1.0000
GO:0043405	regulation of MAP kinase activity	31	0	0,08	1.0000
GO:0043406	positive regulation of MAP kinase activi...	20	0	0,05	1.0000
GO:0043407	negative regulation of MAP kinase activi...	11	0	0,03	1.0000
GO:0043408	regulation of MAPK cascade	62	0	0,16	1.0000
GO:0043409	negative regulation of MAPK cascade	17	0	0,04	1.0000
GO:0043410	positive regulation of MAPK cascade	39	0	0,1	1.0000
GO:0043413	macromolecule glycosylation	38	0	0,1	1.0000
GO:0043414	macromolecule methylation	12	0	0,03	1.0000
GO:0043415	positive regulation of skeletal muscle t...	1	0	0	1.0000
GO:0043416	regulation of skeletal muscle tissue reg...	1	0	0	1.0000
GO:0043433	negative regulation of sequence-specific...	7	0	0,02	1.0000
GO:0043434	response to peptide hormone	49	0	0,13	1.0000
GO:0043457	regulation of cellular respiration	1	0	0	1.0000
GO:0043462	regulation of ATPase activity	6	0	0,02	1.0000
GO:0043467	regulation of generation of precursor me...	5	0	0,01	1.0000
GO:0043470	regulation of carbohydrate catabolic pro...	2	0	0,01	1.0000
GO:0043471	regulation of cellular carbohydrate cata...	2	0	0,01	1.0000
GO:0043473	pigmentation	8	0	0,02	1.0000
GO:0043484	regulation of RNA splicing	7	0	0,02	1.0000
GO:0043486	histone exchange	4	0	0,01	1.0000
GO:0043487	regulation of RNA stability	4	0	0,01	1.0000
GO:0043488	regulation of mRNA stability	4	0	0,01	1.0000
GO:0043489	RNA stabilization	4	0	0,01	1.0000
GO:0043491	protein kinase B signaling	15	0	0,04	1.0000
GO:0043496	regulation of protein homodimerization a...	3	0	0,01	1.0000
GO:0043500	muscle adaptation	8	0	0,02	1.0000
GO:0043501	skeletal muscle adaptation	2	0	0,01	1.0000
GO:0043502	regulation of muscle adaptation	7	0	0,02	1.0000
GO:0043506	regulation of JUN kinase activity	4	0	0,01	1.0000
GO:0043507	positive regulation of JUN kinase activi...	4	0	0,01	1.0000
GO:0043516	regulation of DNA damage response, signa...	2	0	0,01	1.0000
GO:0043517	positive regulation of DNA damage respon...	1	0	0	1.0000
GO:0043518	negative regulation of DNA damage respon...	1	0	0	1.0000
GO:0043523	regulation of neuron apoptotic process	18	0	0,05	1.0000
GO:0043524	negative regulation of neuron apoptotic ...	13	0	0,03	1.0000
GO:0043525	positive regulation of neuron apoptotic ...	3	0	0,01	1.0000
GO:0043534	blood vessel endothelial cell migration	5	0	0,01	1.0000
GO:0043535	regulation of blood vessel endothelial c...	1	0	0	1.0000
GO:0043537	negative regulation of blood vessel endo...	1	0	0	1.0000
GO:0043542	endothelial cell migration	11	0	0,03	1.0000
GO:0043543	protein acylation	19	0	0,05	1.0000
GO:0043545	molybdopterin cofactor metabolic process	1	0	0	1.0000
GO:0043547	positive regulation of GTPase activity	9	0	0,02	1.0000
GO:0043549	regulation of kinase activity	80	0	0,21	1.0000
GO:0043550	regulation of lipid kinase activity	2	0	0,01	1.0000
GO:0043551	regulation of phosphatidylinositol 3-kin...	2	0	0,01	1.0000
GO:0043552	positive regulation of phosphatidylinosi...	1	0	0	1.0000
GO:0043555	regulation of translation in response to...	2	0	0,01	1.0000
GO:0043558	regulation of translational initiation i...	2	0	0,01	1.0000
GO:0043567	regulation of insulin-like growth factor...	3	0	0,01	1.0000
GO:0043568	positive regulation of insulin-like grow...	1	0	0	1.0000
GO:0043569	negative regulation of insulin-like grow...	1	0	0	1.0000
GO:0043570	maintenance of DNA repeat elements	1	0	0	1.0000
GO:0043574	peroxisomal transport	1	0	0	1.0000
GO:0043576	regulation of respiratory gaseous exchan...	3	0	0,01	1.0000
GO:0043583	ear development	20	0	0,05	1.0000
GO:0043584	nose development	2	0	0,01	1.0000
GO:0043586	tongue development	2	0	0,01	1.0000
GO:0043587	tongue morphogenesis	1	0	0	1.0000
GO:0043588	skin development	20	0	0,05	1.0000
GO:0043589	skin morphogenesis	5	0	0,01	1.0000
GO:0043603	cellular amide metabolic process	14	0	0,04	1.0000
GO:0043604	amide biosynthetic process	2	0	0,01	1.0000
GO:0043606	formamide metabolic process	1	0	0	1.0000
GO:0043615	astrocyte cell migration	1	0	0	1.0000
GO:0043616	keratinocyte proliferation	3	0	0,01	1.0000
GO:0043618	regulation of transcription from RNA pol...	2	0	0,01	1.0000
GO:0043620	regulation of DNA-templated transcriptio...	3	0	0,01	1.0000
GO:0043623	cellular protein complex assembly	35	0	0,09	1.0000
GO:0043624	cellular protein complex disassembly	21	0	0,06	1.0000
GO:0043627	response to estrogen	24	0	0,06	1.0000
GO:0043628	ncRNA 3'-end processing	2	0	0,01	1.0000
GO:0043631	RNA polyadenylation	1	0	0	1.0000
GO:0043632	modification-dependent macromolecule cat...	41	0	0,11	1.0000
GO:0043647	inositol phosphate metabolic process	9	0	0,02	1.0000
GO:0043648	dicarboxylic acid metabolic process	7	0	0,02	1.0000
GO:0043649	dicarboxylic acid catabolic process	1	0	0	1.0000
GO:0043650	dicarboxylic acid biosynthetic process	1	0	0	1.0000
GO:0043653	mitochondrial fragmentation involved in ...	1	0	0	1.0000
GO:0043654	recognition of apoptotic cell	1	0	0	1.0000
GO:0043666	regulation of phosphoprotein phosphatase...	5	0	0,01	1.0000
GO:0043686	co-translational protein modification	1	0	0	1.0000
GO:0043900	regulation of multi-organism process	19	0	0,05	1.0000
GO:0043901	negative regulation of multi-organism pr...	6	0	0,02	1.0000
GO:0043902	positive regulation of multi-organism pr...	7	0	0,02	1.0000
GO:0043903	regulation of symbiosis, encompassing mu...	12	0	0,03	1.0000
GO:0043921	modulation by host of viral transcriptio...	1	0	0	1.0000
GO:0043922	negative regulation by host of viral tra...	1	0	0	1.0000
GO:0043923	positive regulation by host of viral tra...	1	0	0	1.0000
GO:0043928	exonucleolytic nuclear-transcribed mRNA ...	7	0	0,02	1.0000
GO:0043931	ossification involved in bone maturation	3	0	0,01	1.0000
GO:0043933	macromolecular complex subunit organizat...	142	0	0,37	1.0000
GO:0043949	regulation of cAMP-mediated signaling	2	0	0,01	1.0000
GO:0043951	negative regulation of cAMP-mediated sig...	1	0	0	1.0000
GO:0043954	cellular component maintenance	1	0	0	1.0000
GO:0043966	histone H3 acetylation	6	0	0,02	1.0000
GO:0043967	histone H4 acetylation	6	0	0,02	1.0000
GO:0043968	histone H2A acetylation	3	0	0,01	1.0000
GO:0043981	histone H4-K5 acetylation	1	0	0	1.0000
GO:0043982	histone H4-K8 acetylation	1	0	0	1.0000
GO:0043983	histone H4-K12 acetylation	1	0	0	1.0000
GO:0043984	histone H4-K16 acetylation	1	0	0	1.0000
GO:0044003	modification by symbiont of host morphol...	4	0	0,01	1.0000
GO:0044004	disruption by symbiont of host cell	1	0	0	1.0000
GO:0044010	single-species biofilm formation	1	0	0	1.0000
GO:0044026	DNA hypermethylation	1	0	0	1.0000
GO:0044027	hypermethylation of CpG island	1	0	0	1.0000
GO:0044028	DNA hypomethylation	1	0	0	1.0000
GO:0044029	hypomethylation of CpG island	1	0	0	1.0000
GO:0044030	regulation of DNA methylation	2	0	0,01	1.0000
GO:0044033	multi-organism metabolic process	17	0	0,04	1.0000
GO:0044036	cell wall macromolecule metabolic proces...	2	0	0,01	1.0000
GO:0044042	glucan metabolic process	9	0	0,02	1.0000
GO:0044057	regulation of system process	53	0	0,14	1.0000
GO:0044058	regulation of digestive system process	4	0	0,01	1.0000
GO:0044060	regulation of endocrine process	8	0	0,02	1.0000
GO:0044062	regulation of excretion	3	0	0,01	1.0000
GO:0044065	regulation of respiratory system process	3	0	0,01	1.0000
GO:0044068	modulation by symbiont of host cellular ...	1	0	0	1.0000
GO:0044070	regulation of anion transport	9	0	0,02	1.0000
GO:0044085	cellular component biogenesis	192	0	0,51	1.0000
GO:0044087	regulation of cellular component biogene...	56	0	0,15	1.0000
GO:0044089	positive regulation of cellular componen...	6	0	0,02	1.0000
GO:0044091	membrane biogenesis	1	0	0	1.0000
GO:0044092	negative regulation of molecular functio...	82	0	0,22	1.0000
GO:0044093	positive regulation of molecular functio...	123	0	0,32	1.0000
GO:0044106	cellular amine metabolic process	15	0	0,04	1.0000
GO:0044110	growth involved in symbiotic interaction	2	0	0,01	1.0000
GO:0044116	growth of symbiont involved in interacti...	2	0	0,01	1.0000
GO:0044117	growth of symbiont in host	1	0	0	1.0000
GO:0044126	regulation of growth of symbiont in host	1	0	0	1.0000
GO:0044130	negative regulation of growth of symbion...	1	0	0	1.0000
GO:0044133	growth of symbiont on or near host	1	0	0	1.0000
GO:0044139	modulation of growth of symbiont on or n...	1	0	0	1.0000
GO:0044140	negative regulation of growth of symbion...	1	0	0	1.0000
GO:0044144	modulation of growth of symbiont involve...	2	0	0,01	1.0000
GO:0044146	negative regulation of growth of symbion...	2	0	0,01	1.0000
GO:0044179	hemolysis in other organism	1	0	0	1.0000
GO:0044205	'de novo' UMP biosynthetic process	1	0	0	1.0000
GO:0044236	multicellular organismal metabolic proce...	14	0	0,04	1.0000
GO:0044242	cellular lipid catabolic process	15	0	0,04	1.0000
GO:0044243	multicellular organismal catabolic proce...	6	0	0,02	1.0000
GO:0044245	polysaccharide digestion	1	0	0	1.0000
GO:0044246	regulation of multicellular organismal m...	5	0	0,01	1.0000
GO:0044247	cellular polysaccharide catabolic proces...	2	0	0,01	1.0000
GO:0044248	cellular catabolic process	208	0	0,55	1.0000
GO:0044252	negative regulation of multicellular org...	1	0	0	1.0000
GO:0044253	positive regulation of multicellular org...	4	0	0,01	1.0000
GO:0044257	cellular protein catabolic process	47	0	0,12	1.0000
GO:0044259	multicellular organismal macromolecule m...	10	0	0,03	1.0000
GO:0044262	cellular carbohydrate metabolic process	25	0	0,07	1.0000
GO:0044264	cellular polysaccharide metabolic proces...	10	0	0,03	1.0000
GO:0044265	cellular macromolecule catabolic process	92	0	0,24	1.0000
GO:0044270	cellular nitrogen compound catabolic pro...	112	0	0,3	1.0000
GO:0044271	cellular nitrogen compound biosynthetic ...	311	0	0,82	1.0000
GO:0044272	sulfur compound biosynthetic process	15	0	0,04	1.0000
GO:0044273	sulfur compound catabolic process	8	0	0,02	1.0000
GO:0044275	cellular carbohydrate catabolic process	5	0	0,01	1.0000
GO:0044282	small molecule catabolic process	26	0	0,07	1.0000
GO:0044283	small molecule biosynthetic process	40	0	0,11	1.0000
GO:0044319	wound healing, spreading of cells	3	0	0,01	1.0000
GO:0044324	regulation of transcription involved in ...	1	0	0	1.0000
GO:0044331	cell-cell adhesion mediated by cadherin	3	0	0,01	1.0000
GO:0044334	canonical Wnt signaling pathway involved...	1	0	0	1.0000
GO:0044335	canonical Wnt signaling pathway involved...	1	0	0	1.0000
GO:0044336	canonical Wnt signaling pathway involved...	4	0	0,01	1.0000
GO:0044337	canonical Wnt signaling pathway involved...	2	0	0,01	1.0000
GO:0044340	canonical Wnt signaling pathway involved...	1	0	0	1.0000
GO:0044341	sodium-dependent phosphate transport	1	0	0	1.0000
GO:0044344	cellular response to fibroblast growth f...	31	0	0,08	1.0000
GO:0044346	fibroblast apoptotic process	2	0	0,01	1.0000
GO:0044349	DNA excision	4	0	0,01	1.0000
GO:0044351	macropinocytosis	2	0	0,01	1.0000
GO:0044364	disruption of cells of other organism	3	0	0,01	1.0000
GO:0044380	protein localization to cytoskeleton	2	0	0,01	1.0000
GO:0044381	glucose import in response to insulin st...	2	0	0,01	1.0000
GO:0044387	negative regulation of protein kinase ac...	1	0	0	1.0000
GO:0044403	symbiosis, encompassing mutualism throug...	79	0	0,21	1.0000
GO:0044406	adhesion to host	1	0	0	1.0000
GO:0044407	single-species biofilm formation in or o...	1	0	0	1.0000
GO:0044409	entry into host	3	0	0,01	1.0000
GO:0044419	interspecies interaction between organis...	79	0	0,21	1.0000
GO:0044458	motile cilium assembly	1	0	0	1.0000
GO:0044501	modulation of signal transduction in oth...	1	0	0	1.0000
GO:0044550	secondary metabolite biosynthetic proces...	1	0	0	1.0000
GO:0044700	single organism signaling	539	0	1,42	1.0000
GO:0044702	single organism reproductive process	95	0	0,25	1.0000
GO:0044703	multi-organism reproductive process	78	0	0,21	1.0000
GO:0044704	single-organism reproductive behavior	1	0	0	1.0000
GO:0044705	multi-organism reproductive behavior	4	0	0,01	1.0000
GO:0044706	multi-multicellular organism process	16	0	0,04	1.0000
GO:0044708	single-organism behavior	42	0	0,11	1.0000
GO:0044711	single-organism biosynthetic process	127	0	0,34	1.0000
GO:0044712	single-organism catabolic process	140	0	0,37	1.0000
GO:0044723	single-organism carbohydrate metabolic p...	76	0	0,2	1.0000
GO:0044724	single-organism carbohydrate catabolic p...	12	0	0,03	1.0000
GO:0044728	DNA methylation or demethylation	4	0	0,01	1.0000
GO:0044743	intracellular protein transmembrane impo...	4	0	0,01	1.0000
GO:0044744	protein targeting to nucleus	33	0	0,09	1.0000
GO:0044764	multi-organism cellular process	73	0	0,19	1.0000
GO:0044765	single-organism transport	346	0	0,91	1.0000
GO:0044766	multi-organism transport	3	0	0,01	1.0000
GO:0044770	cell cycle phase transition	33	0	0,09	1.0000
GO:0044772	mitotic cell cycle phase transition	33	0	0,09	1.0000
GO:0044773	mitotic DNA damage checkpoint	7	0	0,02	1.0000
GO:0044774	mitotic DNA integrity checkpoint	7	0	0,02	1.0000
GO:0044782	cilium organization	14	0	0,04	1.0000
GO:0044783	G1 DNA damage checkpoint	3	0	0,01	1.0000
GO:0044784	metaphase/anaphase transition of cell cy...	5	0	0,01	1.0000
GO:0044786	cell cycle DNA replication	2	0	0,01	1.0000
GO:0044800	multi-organism membrane fusion	1	0	0	1.0000
GO:0044801	single-organism membrane fusion	8	0	0,02	1.0000
GO:0044802	single-organism membrane organization	72	0	0,19	1.0000
GO:0044803	multi-organism membrane organization	1	0	0	1.0000
GO:0044818	mitotic G2/M transition checkpoint	2	0	0,01	1.0000
GO:0044819	mitotic G1/S transition checkpoint	3	0	0,01	1.0000
GO:0044839	cell cycle G2/M phase transition	12	0	0,03	1.0000
GO:0045007	depurination	1	0	0	1.0000
GO:0045008	depyrimidination	2	0	0,01	1.0000
GO:0045010	actin nucleation	3	0	0,01	1.0000
GO:0045017	glycerolipid biosynthetic process	17	0	0,04	1.0000
GO:0045019	negative regulation of nitric oxide bios...	1	0	0	1.0000
GO:0045022	early endosome to late endosome transpor...	2	0	0,01	1.0000
GO:0045026	plasma membrane fusion	1	0	0	1.0000
GO:0045040	protein import into mitochondrial outer ...	1	0	0	1.0000
GO:0045041	protein import into mitochondrial interm...	1	0	0	1.0000
GO:0045047	protein targeting to ER	18	0	0,05	1.0000
GO:0045053	protein retention in Golgi apparatus	1	0	0	1.0000
GO:0045055	regulated secretory pathway	4	0	0,01	1.0000
GO:0045058	T cell selection	4	0	0,01	1.0000
GO:0045059	positive thymic T cell selection	2	0	0,01	1.0000
GO:0045060	negative thymic T cell selection	2	0	0,01	1.0000
GO:0045061	thymic T cell selection	2	0	0,01	1.0000
GO:0045063	T-helper 1 cell differentiation	2	0	0,01	1.0000
GO:0045064	T-helper 2 cell differentiation	3	0	0,01	1.0000
GO:0045066	regulatory T cell differentiation	1	0	0	1.0000
GO:0045069	regulation of viral genome replication	2	0	0,01	1.0000
GO:0045071	negative regulation of viral genome repl...	2	0	0,01	1.0000
GO:0045072	regulation of interferon-gamma biosynthe...	2	0	0,01	1.0000
GO:0045073	regulation of chemokine biosynthetic pro...	2	0	0,01	1.0000
GO:0045075	regulation of interleukin-12 biosyntheti...	1	0	0	1.0000
GO:0045076	regulation of interleukin-2 biosynthetic...	2	0	0,01	1.0000
GO:0045078	positive regulation of interferon-gamma ...	2	0	0,01	1.0000
GO:0045080	positive regulation of chemokine biosynt...	2	0	0,01	1.0000
GO:0045084	positive regulation of interleukin-12 bi...	1	0	0	1.0000
GO:0045086	positive regulation of interleukin-2 bio...	2	0	0,01	1.0000
GO:0045087	innate immune response	85	0	0,22	1.0000
GO:0045088	regulation of innate immune response	28	0	0,07	1.0000
GO:0045089	positive regulation of innate immune res...	24	0	0,06	1.0000
GO:0045103	intermediate filament-based process	3	0	0,01	1.0000
GO:0045104	intermediate filament cytoskeleton organ...	3	0	0,01	1.0000
GO:0045116	protein neddylation	2	0	0,01	1.0000
GO:0045123	cellular extravasation	6	0	0,02	1.0000
GO:0045124	regulation of bone resorption	4	0	0,01	1.0000
GO:0045132	meiotic chromosome segregation	4	0	0,01	1.0000
GO:0045136	development of secondary sexual characte...	1	0	0	1.0000
GO:0045137	development of primary sexual characteri...	19	0	0,05	1.0000
GO:0045143	homologous chromosome segregation	1	0	0	1.0000
GO:0045165	cell fate commitment	25	0	0,07	1.0000
GO:0045168	cell-cell signaling involved in cell fat...	7	0	0,02	1.0000
GO:0045175	basal protein localization	1	0	0	1.0000
GO:0045176	apical protein localization	1	0	0	1.0000
GO:0045184	establishment of protein localization	165	0	0,44	1.0000
GO:0045185	maintenance of protein location	13	0	0,03	1.0000
GO:0045187	regulation of circadian sleep/wake cycle...	2	0	0,01	1.0000
GO:0045188	regulation of circadian sleep/wake cycle...	1	0	0	1.0000
GO:0045189	connective tissue growth factor biosynth...	1	0	0	1.0000
GO:0045190	isotype switching	6	0	0,02	1.0000
GO:0045191	regulation of isotype switching	3	0	0,01	1.0000
GO:0045197	establishment or maintenance of epitheli...	3	0	0,01	1.0000
GO:0045214	sarcomere organization	4	0	0,01	1.0000
GO:0045216	cell-cell junction organization	24	0	0,06	1.0000
GO:0045217	cell-cell junction maintenance	1	0	0	1.0000
GO:0045226	extracellular polysaccharide biosyntheti...	1	0	0	1.0000
GO:0045292	mRNA cis splicing, via spliceosome	2	0	0,01	1.0000
GO:0045297	post-mating behavior	1	0	0	1.0000
GO:0045299	otolith mineralization	1	0	0	1.0000
GO:0045321	leukocyte activation	68	0	0,18	1.0000
GO:0045332	phospholipid translocation	2	0	0,01	1.0000
GO:0045342	MHC class II biosynthetic process	1	0	0	1.0000
GO:0045346	regulation of MHC class II biosynthetic ...	1	0	0	1.0000
GO:0045348	positive regulation of MHC class II bios...	1	0	0	1.0000
GO:0045349	interferon-alpha biosynthetic process	1	0	0	1.0000
GO:0045350	interferon-beta biosynthetic process	1	0	0	1.0000
GO:0045351	type I interferon biosynthetic process	1	0	0	1.0000
GO:0045354	regulation of interferon-alpha biosynthe...	1	0	0	1.0000
GO:0045356	positive regulation of interferon-alpha ...	1	0	0	1.0000
GO:0045357	regulation of interferon-beta biosynthet...	1	0	0	1.0000
GO:0045359	positive regulation of interferon-beta b...	1	0	0	1.0000
GO:0045402	regulation of interleukin-4 biosynthetic...	1	0	0	1.0000
GO:0045404	positive regulation of interleukin-4 bio...	1	0	0	1.0000
GO:0045405	regulation of interleukin-5 biosynthetic...	1	0	0	1.0000
GO:0045407	positive regulation of interleukin-5 bio...	1	0	0	1.0000
GO:0045408	regulation of interleukin-6 biosynthetic...	2	0	0,01	1.0000
GO:0045409	negative regulation of interleukin-6 bio...	2	0	0,01	1.0000
GO:0045423	regulation of granulocyte macrophage col...	1	0	0	1.0000
GO:0045425	positive regulation of granulocyte macro...	1	0	0	1.0000
GO:0045428	regulation of nitric oxide biosynthetic ...	4	0	0,01	1.0000
GO:0045429	positive regulation of nitric oxide bios...	3	0	0,01	1.0000
GO:0045444	fat cell differentiation	18	0	0,05	1.0000
GO:0045445	myoblast differentiation	8	0	0,02	1.0000
GO:0045446	endothelial cell differentiation	7	0	0,02	1.0000
GO:0045448	mitotic cell cycle, embryonic	1	0	0	1.0000
GO:0045453	bone resorption	8	0	0,02	1.0000
GO:0045454	cell redox homeostasis	7	0	0,02	1.0000
GO:0045471	response to ethanol	17	0	0,04	1.0000
GO:0045494	photoreceptor cell maintenance	4	0	0,01	1.0000
GO:0045540	regulation of cholesterol biosynthetic p...	3	0	0,01	1.0000
GO:0045541	negative regulation of cholesterol biosy...	1	0	0	1.0000
GO:0045542	positive regulation of cholesterol biosy...	2	0	0,01	1.0000
GO:0045576	mast cell activation	4	0	0,01	1.0000
GO:0045580	regulation of T cell differentiation	14	0	0,04	1.0000
GO:0045581	negative regulation of T cell differenti...	4	0	0,01	1.0000
GO:0045582	positive regulation of T cell differenti...	9	0	0,02	1.0000
GO:0045589	regulation of regulatory T cell differen...	1	0	0	1.0000
GO:0045590	negative regulation of regulatory T cell...	1	0	0	1.0000
GO:0045595	regulation of cell differentiation	122	0	0,32	1.0000
GO:0045596	negative regulation of cell differentiat...	52	0	0,14	1.0000
GO:0045597	positive regulation of cell differentiat...	70	0	0,18	1.0000
GO:0045598	regulation of fat cell differentiation	9	0	0,02	1.0000
GO:0045599	negative regulation of fat cell differen...	5	0	0,01	1.0000
GO:0045600	positive regulation of fat cell differen...	3	0	0,01	1.0000
GO:0045601	regulation of endothelial cell different...	1	0	0	1.0000
GO:0045603	positive regulation of endothelial cell ...	1	0	0	1.0000
GO:0045604	regulation of epidermal cell differentia...	3	0	0,01	1.0000
GO:0045605	negative regulation of epidermal cell di...	3	0	0,01	1.0000
GO:0045607	regulation of auditory receptor cell dif...	1	0	0	1.0000
GO:0045608	negative regulation of auditory receptor...	1	0	0	1.0000
GO:0045616	regulation of keratinocyte differentiati...	2	0	0,01	1.0000
GO:0045617	negative regulation of keratinocyte diff...	2	0	0,01	1.0000
GO:0045619	regulation of lymphocyte differentiation	15	0	0,04	1.0000
GO:0045620	negative regulation of lymphocyte differ...	4	0	0,01	1.0000
GO:0045621	positive regulation of lymphocyte differ...	9	0	0,02	1.0000
GO:0045622	regulation of T-helper cell differentiat...	5	0	0,01	1.0000
GO:0045623	negative regulation of T-helper cell dif...	2	0	0,01	1.0000
GO:0045624	positive regulation of T-helper cell dif...	2	0	0,01	1.0000
GO:0045625	regulation of T-helper 1 cell differenti...	1	0	0	1.0000
GO:0045627	positive regulation of T-helper 1 cell d...	1	0	0	1.0000
GO:0045628	regulation of T-helper 2 cell differenti...	2	0	0,01	1.0000
GO:0045629	negative regulation of T-helper 2 cell d...	1	0	0	1.0000
GO:0045630	positive regulation of T-helper 2 cell d...	1	0	0	1.0000
GO:0045631	regulation of mechanoreceptor differenti...	1	0	0	1.0000
GO:0045632	negative regulation of mechanoreceptor d...	1	0	0	1.0000
GO:0045634	regulation of melanocyte differentiation	1	0	0	1.0000
GO:0045636	positive regulation of melanocyte differ...	1	0	0	1.0000
GO:0045637	regulation of myeloid cell differentiati...	18	0	0,05	1.0000
GO:0045638	negative regulation of myeloid cell diff...	6	0	0,02	1.0000
GO:0045639	positive regulation of myeloid cell diff...	7	0	0,02	1.0000
GO:0045643	regulation of eosinophil differentiation	1	0	0	1.0000
GO:0045645	positive regulation of eosinophil differ...	1	0	0	1.0000
GO:0045646	regulation of erythrocyte differentiatio...	1	0	0	1.0000
GO:0045648	positive regulation of erythrocyte diffe...	1	0	0	1.0000
GO:0045649	regulation of macrophage differentiation	3	0	0,01	1.0000
GO:0045650	negative regulation of macrophage differ...	2	0	0,01	1.0000
GO:0045651	positive regulation of macrophage differ...	1	0	0	1.0000
GO:0045652	regulation of megakaryocyte differentiat...	3	0	0,01	1.0000
GO:0045654	positive regulation of megakaryocyte dif...	2	0	0,01	1.0000
GO:0045661	regulation of myoblast differentiation	2	0	0,01	1.0000
GO:0045663	positive regulation of myoblast differen...	2	0	0,01	1.0000
GO:0045664	regulation of neuron differentiation	42	0	0,11	1.0000
GO:0045665	negative regulation of neuron differenti...	5	0	0,01	1.0000
GO:0045666	positive regulation of neuron differenti...	9	0	0,02	1.0000
GO:0045667	regulation of osteoblast differentiation	15	0	0,04	1.0000
GO:0045668	negative regulation of osteoblast differ...	4	0	0,01	1.0000
GO:0045669	positive regulation of osteoblast differ...	10	0	0,03	1.0000
GO:0045670	regulation of osteoclast differentiation	11	0	0,03	1.0000
GO:0045671	negative regulation of osteoclast differ...	4	0	0,01	1.0000
GO:0045672	positive regulation of osteoclast differ...	3	0	0,01	1.0000
GO:0045682	regulation of epidermis development	4	0	0,01	1.0000
GO:0045683	negative regulation of epidermis develop...	3	0	0,01	1.0000
GO:0045684	positive regulation of epidermis develop...	2	0	0,01	1.0000
GO:0045685	regulation of glial cell differentiation	5	0	0,01	1.0000
GO:0045686	negative regulation of glial cell differ...	3	0	0,01	1.0000
GO:0045687	positive regulation of glial cell differ...	3	0	0,01	1.0000
GO:0045713	low-density lipoprotein particle recepto...	3	0	0,01	1.0000
GO:0045714	regulation of low-density lipoprotein pa...	2	0	0,01	1.0000
GO:0045715	negative regulation of low-density lipop...	1	0	0	1.0000
GO:0045716	positive regulation of low-density lipop...	1	0	0	1.0000
GO:0045719	negative regulation of glycogen biosynth...	1	0	0	1.0000
GO:0045721	negative regulation of gluconeogenesis	2	0	0,01	1.0000
GO:0045723	positive regulation of fatty acid biosyn...	1	0	0	1.0000
