GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0044240	multicellular organismal lipid catabolic...	3	0	0	1.00000
GO:0044241	lipid digestion	16	0	0	1.00000
GO:0044242	cellular lipid catabolic process	148	0	0,04	1.00000
GO:0044243	multicellular organismal catabolic proce...	81	0	0,02	1.00000
GO:0044245	polysaccharide digestion	5	0	0	1.00000
GO:0044246	regulation of multicellular organismal m...	37	0	0,01	1.00000
GO:0044247	cellular polysaccharide catabolic proces...	25	0	0,01	1.00000
GO:0044248	cellular catabolic process	1990	0	0,54	1.00000
GO:0044252	negative regulation of multicellular org...	6	0	0	1.00000
GO:0044253	positive regulation of multicellular org...	31	0	0,01	1.00000
GO:0044254	multicellular organismal protein catabol...	4	0	0	1.00000
GO:0044256	protein digestion	4	0	0	1.00000
GO:0044257	cellular protein catabolic process	481	0	0,13	1.00000
GO:0044258	intestinal lipid catabolic process	1	0	0	1.00000
GO:0044259	multicellular organismal macromolecule m...	118	0	0,03	1.00000
GO:0044262	cellular carbohydrate metabolic process	245	0	0,07	1.00000
GO:0044264	cellular polysaccharide metabolic proces...	94	0	0,03	1.00000
GO:0044265	cellular macromolecule catabolic process	791	0	0,21	1.00000
GO:0044266	multicellular organismal macromolecule c...	4	0	0	1.00000
GO:0044268	multicellular organismal protein metabol...	5	0	0	1.00000
GO:0044270	cellular nitrogen compound catabolic pro...	1029	0	0,28	1.00000
GO:0044271	cellular nitrogen compound biosynthetic ...	3813	0	1,03	1.00000
GO:0044272	sulfur compound biosynthetic process	119	0	0,03	1.00000
GO:0044273	sulfur compound catabolic process	39	0	0,01	1.00000
GO:0044275	cellular carbohydrate catabolic process	57	0	0,02	1.00000
GO:0044282	small molecule catabolic process	265	0	0,07	1.00000
GO:0044283	small molecule biosynthetic process	448	0	0,12	1.00000
GO:0044313	protein K6-linked deubiquitination	1	0	0	1.00000
GO:0044314	protein K27-linked ubiquitination	4	0	0	1.00000
GO:0044319	wound healing, spreading of cells	14	0	0	1.00000
GO:0044320	cellular response to leptin stimulus	10	0	0	1.00000
GO:0044321	response to leptin	12	0	0	1.00000
GO:0044324	regulation of transcription involved in ...	2	0	0	1.00000
GO:0044328	canonical Wnt signaling pathway involved...	1	0	0	1.00000
GO:0044329	canonical Wnt signaling pathway involved...	1	0	0	1.00000
GO:0044330	canonical Wnt signaling pathway involved...	1	0	0	1.00000
GO:0044331	cell-cell adhesion mediated by cadherin	11	0	0	1.00000
GO:0044332	Wnt signaling pathway involved in dorsal...	6	0	0	1.00000
GO:0044333	Wnt signaling pathway involved in digest...	1	0	0	1.00000
GO:0044334	canonical Wnt signaling pathway involved...	2	0	0	1.00000
GO:0044335	canonical Wnt signaling pathway involved...	2	0	0	1.00000
GO:0044336	canonical Wnt signaling pathway involved...	5	0	0	1.00000
GO:0044337	canonical Wnt signaling pathway involved...	2	0	0	1.00000
GO:0044338	canonical Wnt signaling pathway involved...	2	0	0	1.00000
GO:0044339	canonical Wnt signaling pathway involved...	2	0	0	1.00000
GO:0044340	canonical Wnt signaling pathway involved...	5	0	0	1.00000
GO:0044341	sodium-dependent phosphate transport	4	0	0	1.00000
GO:0044342	type B pancreatic cell proliferation	9	0	0	1.00000
GO:0044343	canonical Wnt signaling pathway involved...	2	0	0	1.00000
GO:0044344	cellular response to fibroblast growth f...	203	0	0,05	1.00000
GO:0044345	stromal-epithelial cell signaling involv...	1	0	0	1.00000
GO:0044346	fibroblast apoptotic process	16	0	0	1.00000
GO:0044349	DNA excision	21	0	0,01	1.00000
GO:0044351	macropinocytosis	5	0	0	1.00000
GO:0044355	clearance of foreign intracellular DNA	1	0	0	1.00000
GO:0044356	clearance of foreign intracellular DNA b...	1	0	0	1.00000
GO:0044364	disruption of cells of other organism	26	0	0,01	1.00000
GO:0044375	regulation of peroxisome size	3	0	0	1.00000
GO:0044380	protein localization to cytoskeleton	13	0	0	1.00000
GO:0044381	glucose import in response to insulin st...	9	0	0	1.00000
GO:0044387	negative regulation of protein kinase ac...	5	0	0	1.00000
GO:0044395	protein targeting to vacuolar membrane	1	0	0	1.00000
GO:0044403	symbiosis, encompassing mutualism throug...	740	0	0,2	1.00000
GO:0044406	adhesion to host	9	0	0	1.00000
GO:0044407	single-species biofilm formation in or o...	2	0	0	1.00000
GO:0044409	entry into host	32	0	0,01	1.00000
GO:0044413	avoidance of host defenses	3	0	0	1.00000
GO:0044415	evasion or tolerance of host defenses	3	0	0	1.00000
GO:0044416	induction by symbiont of host defense re...	2	0	0	1.00000
GO:0044419	interspecies interaction between organis...	740	0	0,2	1.00000
GO:0044458	motile cilium assembly	7	0	0	1.00000
GO:0044467	glial cell line-derived neurotrophic fac...	1	0	0	1.00000
GO:0044501	modulation of signal transduction in oth...	1	0	0	1.00000
GO:0044524	protein sulfhydration	1	0	0	1.00000
GO:0044531	modulation of programmed cell death in o...	3	0	0	1.00000
GO:0044532	modulation of apoptotic process in other...	3	0	0	1.00000
GO:0044533	positive regulation of apoptotic process...	2	0	0	1.00000
GO:0044539	long-chain fatty acid import	5	0	0	1.00000
GO:0044546	NLRP3 inflammasome complex assembly	2	0	0	1.00000
GO:0044550	secondary metabolite biosynthetic proces...	14	0	0	1.00000
GO:0044557	relaxation of smooth muscle	7	0	0	1.00000
GO:0044597	daunorubicin metabolic process	8	0	0	1.00000
GO:0044598	doxorubicin metabolic process	8	0	0	1.00000
GO:0044650	adhesion of symbiont to host cell	7	0	0	1.00000
GO:0044700	single organism signaling	5071	0	1,37	1.00000
GO:0044702	single organism reproductive process	919	0	0,25	1.00000
GO:0044703	multi-organism reproductive process	822	0	0,22	1.00000
GO:0044704	single-organism reproductive behavior	2	0	0	1.00000
GO:0044705	multi-organism reproductive behavior	25	0	0,01	1.00000
GO:0044706	multi-multicellular organism process	213	0	0,06	1.00000
GO:0044708	single-organism behavior	344	0	0,09	1.00000
GO:0044711	single-organism biosynthetic process	1380	0	0,37	1.00000
GO:0044712	single-organism catabolic process	1407	0	0,38	1.00000
GO:0044721	protein import into peroxisome matrix, s...	1	0	0	1.00000
GO:0044723	single-organism carbohydrate metabolic p...	653	0	0,18	1.00000
GO:0044724	single-organism carbohydrate catabolic p...	135	0	0,04	1.00000
GO:0044725	chromatin reprogramming in the zygote	2	0	0	1.00000
GO:0044726	protection of DNA demethylation of femal...	1	0	0	1.00000
GO:0044727	DNA demethylation of male pronucleus	1	0	0	1.00000
GO:0044728	DNA methylation or demethylation	60	0	0,02	1.00000
GO:0044743	intracellular protein transmembrane impo...	28	0	0,01	1.00000
GO:0044744	protein targeting to nucleus	225	0	0,06	1.00000
GO:0044764	multi-organism cellular process	687	0	0,19	1.00000
GO:0044765	single-organism transport	3071	0	0,83	1.00000
GO:0044766	multi-organism transport	34	0	0,01	1.00000
GO:0044770	cell cycle phase transition	454	0	0,12	1.00000
GO:0044771	meiotic cell cycle phase transition	3	0	0	1.00000
GO:0044772	mitotic cell cycle phase transition	447	0	0,12	1.00000
GO:0044773	mitotic DNA damage checkpoint	92	0	0,02	1.00000
GO:0044774	mitotic DNA integrity checkpoint	95	0	0,03	1.00000
GO:0044778	meiotic DNA integrity checkpoint	1	0	0	1.00000
GO:0044782	cilium organization	117	0	0,03	1.00000
GO:0044783	G1 DNA damage checkpoint	75	0	0,02	1.00000
GO:0044784	metaphase/anaphase transition of cell cy...	49	0	0,01	1.00000
GO:0044785	metaphase/anaphase transition of meiotic...	1	0	0	1.00000
GO:0044786	cell cycle DNA replication	39	0	0,01	1.00000
GO:0044795	trans-Golgi network to recycling endosom...	1	0	0	1.00000
GO:0044800	multi-organism membrane fusion	3	0	0	1.00000
GO:0044801	single-organism membrane fusion	80	0	0,02	1.00000
GO:0044802	single-organism membrane organization	591	0	0,16	1.00000
GO:0044803	multi-organism membrane organization	5	0	0	1.00000
GO:0044818	mitotic G2/M transition checkpoint	14	0	0	1.00000
GO:0044819	mitotic G1/S transition checkpoint	74	0	0,02	1.00000
GO:0044837	actomyosin contractile ring organization	1	0	0	1.00000
GO:0044839	cell cycle G2/M phase transition	166	0	0,04	1.00000
GO:0045002	double-strand break repair via single-st...	3	0	0	1.00000
GO:0045003	double-strand break repair via synthesis...	5	0	0	1.00000
GO:0045004	DNA replication proofreading	2	0	0	1.00000
GO:0045005	maintenance of fidelity involved in DNA-...	16	0	0	1.00000
GO:0045006	DNA deamination	9	0	0	1.00000
GO:0045007	depurination	3	0	0	1.00000
GO:0045008	depyrimidination	5	0	0	1.00000
GO:0045010	actin nucleation	23	0	0,01	1.00000
GO:0045013	carbon catabolite repression of transcri...	2	0	0	1.00000
GO:0045014	negative regulation of transcription by ...	2	0	0	1.00000
GO:0045017	glycerolipid biosynthetic process	230	0	0,06	1.00000
GO:0045019	negative regulation of nitric oxide bios...	11	0	0	1.00000
GO:0045022	early endosome to late endosome transpor...	21	0	0,01	1.00000
GO:0045023	G0 to G1 transition	9	0	0	1.00000
GO:0045026	plasma membrane fusion	15	0	0	1.00000
GO:0045039	protein import into mitochondrial inner ...	3	0	0	1.00000
GO:0045040	protein import into mitochondrial outer ...	4	0	0	1.00000
GO:0045041	protein import into mitochondrial interm...	1	0	0	1.00000
GO:0045046	protein import into peroxisome membrane	6	0	0	1.00000
GO:0045047	protein targeting to ER	109	0	0,03	1.00000
GO:0045048	protein insertion into ER membrane	4	0	0	1.00000
GO:0045053	protein retention in Golgi apparatus	1	0	0	1.00000
GO:0045054	constitutive secretory pathway	1	0	0	1.00000
GO:0045055	regulated secretory pathway	54	0	0,01	1.00000
GO:0045056	transcytosis	6	0	0	1.00000
GO:0045058	T cell selection	37	0	0,01	1.00000
GO:0045059	positive thymic T cell selection	10	0	0	1.00000
GO:0045060	negative thymic T cell selection	11	0	0	1.00000
GO:0045061	thymic T cell selection	20	0	0,01	1.00000
GO:0045062	extrathymic T cell selection	1	0	0	1.00000
GO:0045063	T-helper 1 cell differentiation	15	0	0	1.00000
GO:0045064	T-helper 2 cell differentiation	13	0	0	1.00000
GO:0045065	cytotoxic T cell differentiation	3	0	0	1.00000
GO:0045066	regulatory T cell differentiation	13	0	0	1.00000
GO:0045069	regulation of viral genome replication	55	0	0,01	1.00000
GO:0045070	positive regulation of viral genome repl...	17	0	0	1.00000
GO:0045071	negative regulation of viral genome repl...	38	0	0,01	1.00000
GO:0045072	regulation of interferon-gamma biosynthe...	16	0	0	1.00000
GO:0045073	regulation of chemokine biosynthetic pro...	12	0	0	1.00000
GO:0045074	regulation of interleukin-10 biosyntheti...	3	0	0	1.00000
GO:0045075	regulation of interleukin-12 biosyntheti...	9	0	0	1.00000
GO:0045076	regulation of interleukin-2 biosynthetic...	19	0	0,01	1.00000
GO:0045077	negative regulation of interferon-gamma ...	5	0	0	1.00000
GO:0045078	positive regulation of interferon-gamma ...	12	0	0	1.00000
GO:0045079	negative regulation of chemokine biosynt...	3	0	0	1.00000
GO:0045080	positive regulation of chemokine biosynt...	9	0	0	1.00000
GO:0045081	negative regulation of interleukin-10 bi...	1	0	0	1.00000
GO:0045082	positive regulation of interleukin-10 bi...	2	0	0	1.00000
GO:0045083	negative regulation of interleukin-12 bi...	1	0	0	1.00000
GO:0045084	positive regulation of interleukin-12 bi...	7	0	0	1.00000
GO:0045085	negative regulation of interleukin-2 bio...	4	0	0	1.00000
GO:0045086	positive regulation of interleukin-2 bio...	13	0	0	1.00000
GO:0045087	innate immune response	809	0	0,22	1.00000
GO:0045088	regulation of innate immune response	264	0	0,07	1.00000
GO:0045089	positive regulation of innate immune res...	205	0	0,06	1.00000
GO:0045091	regulation of single stranded viral RNA ...	8	0	0	1.00000
GO:0045103	intermediate filament-based process	31	0	0,01	1.00000
GO:0045104	intermediate filament cytoskeleton organ...	30	0	0,01	1.00000
GO:0045105	intermediate filament polymerization or ...	1	0	0	1.00000
GO:0045106	intermediate filament depolymerization	1	0	0	1.00000
GO:0045108	regulation of intermediate filament poly...	1	0	0	1.00000
GO:0045109	intermediate filament organization	15	0	0	1.00000
GO:0045110	intermediate filament bundle assembly	5	0	0	1.00000
GO:0045112	integrin biosynthetic process	4	0	0	1.00000
GO:0045113	regulation of integrin biosynthetic proc...	3	0	0	1.00000
GO:0045116	protein neddylation	8	0	0	1.00000
GO:0045117	azole transport	12	0	0	1.00000
GO:0045123	cellular extravasation	29	0	0,01	1.00000
GO:0045124	regulation of bone resorption	31	0	0,01	1.00000
GO:0045128	negative regulation of reciprocal meioti...	1	0	0	1.00000
GO:0045132	meiotic chromosome segregation	23	0	0,01	1.00000
GO:0045136	development of secondary sexual characte...	12	0	0	1.00000
GO:0045137	development of primary sexual characteri...	241	0	0,06	1.00000
GO:0045141	meiotic telomere clustering	2	0	0	1.00000
GO:0045143	homologous chromosome segregation	6	0	0	1.00000
GO:0045144	meiotic sister chromatid segregation	5	0	0	1.00000
GO:0045161	neuronal ion channel clustering	11	0	0	1.00000
GO:0045162	clustering of voltage-gated sodium chann...	6	0	0	1.00000
GO:0045163	clustering of voltage-gated potassium ch...	3	0	0	1.00000
GO:0045165	cell fate commitment	242	0	0,07	1.00000
GO:0045168	cell-cell signaling involved in cell fat...	39	0	0,01	1.00000
GO:0045175	basal protein localization	2	0	0	1.00000
GO:0045176	apical protein localization	10	0	0	1.00000
GO:0045184	establishment of protein localization	1420	0	0,38	1.00000
GO:0045185	maintenance of protein location	118	0	0,03	1.00000
GO:0045187	regulation of circadian sleep/wake cycle...	15	0	0	1.00000
GO:0045188	regulation of circadian sleep/wake cycle...	7	0	0	1.00000
GO:0045189	connective tissue growth factor biosynth...	1	0	0	1.00000
GO:0045190	isotype switching	36	0	0,01	1.00000
GO:0045191	regulation of isotype switching	20	0	0,01	1.00000
GO:0045196	establishment or maintenance of neurobla...	3	0	0	1.00000
GO:0045197	establishment or maintenance of epitheli...	14	0	0	1.00000
GO:0045198	establishment of epithelial cell apical/...	4	0	0	1.00000
GO:0045199	maintenance of epithelial cell apical/ba...	2	0	0	1.00000
GO:0045200	establishment of neuroblast polarity	3	0	0	1.00000
GO:0045204	MAPK export from nucleus	1	0	0	1.00000
GO:0045208	MAPK phosphatase export from nucleus	1	0	0	1.00000
GO:0045209	MAPK phosphatase export from nucleus, le...	1	0	0	1.00000
GO:0045210	FasL biosynthetic process	2	0	0	1.00000
GO:0045212	neurotransmitter receptor biosynthetic p...	1	0	0	1.00000
GO:0045213	neurotransmitter receptor metabolic proc...	5	0	0	1.00000
GO:0045214	sarcomere organization	29	0	0,01	1.00000
GO:0045216	cell-cell junction organization	185	0	0,05	1.00000
GO:0045217	cell-cell junction maintenance	8	0	0	1.00000
GO:0045218	zonula adherens maintenance	3	0	0	1.00000
GO:0045219	regulation of FasL biosynthetic process	1	0	0	1.00000
GO:0045221	negative regulation of FasL biosynthetic...	1	0	0	1.00000
GO:0045226	extracellular polysaccharide biosyntheti...	4	0	0	1.00000
GO:0045229	external encapsulating structure organiz...	2	0	0	1.00000
GO:0045234	protein palmitoleylation	1	0	0	1.00000
GO:0045292	mRNA cis splicing, via spliceosome	11	0	0	1.00000
GO:0045297	post-mating behavior	2	0	0	1.00000
GO:0045299	otolith mineralization	1	0	0	1.00000
GO:0045321	leukocyte activation	610	0	0,16	1.00000
GO:0045324	late endosome to vacuole transport	1	0	0	1.00000
GO:0045329	carnitine biosynthetic process	5	0	0	1.00000
GO:0045332	phospholipid translocation	14	0	0	1.00000
GO:0045337	farnesyl diphosphate biosynthetic proces...	2	0	0	1.00000
GO:0045338	farnesyl diphosphate metabolic process	3	0	0	1.00000
GO:0045341	MHC class I biosynthetic process	20	0	0,01	1.00000
GO:0045342	MHC class II biosynthetic process	13	0	0	1.00000
GO:0045343	regulation of MHC class I biosynthetic p...	20	0	0,01	1.00000
GO:0045345	positive regulation of MHC class I biosy...	4	0	0	1.00000
GO:0045346	regulation of MHC class II biosynthetic ...	12	0	0	1.00000
GO:0045347	negative regulation of MHC class II bios...	6	0	0	1.00000
GO:0045348	positive regulation of MHC class II bios...	7	0	0	1.00000
GO:0045349	interferon-alpha biosynthetic process	5	0	0	1.00000
GO:0045350	interferon-beta biosynthetic process	8	0	0	1.00000
GO:0045351	type I interferon biosynthetic process	12	0	0	1.00000
GO:0045354	regulation of interferon-alpha biosynthe...	5	0	0	1.00000
GO:0045355	negative regulation of interferon-alpha ...	1	0	0	1.00000
GO:0045356	positive regulation of interferon-alpha ...	4	0	0	1.00000
GO:0045357	regulation of interferon-beta biosynthet...	8	0	0	1.00000
GO:0045358	negative regulation of interferon-beta b...	1	0	0	1.00000
GO:0045359	positive regulation of interferon-beta b...	7	0	0	1.00000
GO:0045360	regulation of interleukin-1 biosynthetic...	1	0	0	1.00000
GO:0045362	positive regulation of interleukin-1 bio...	1	0	0	1.00000
GO:0045366	regulation of interleukin-13 biosyntheti...	1	0	0	1.00000
GO:0045368	positive regulation of interleukin-13 bi...	1	0	0	1.00000
GO:0045381	regulation of interleukin-18 biosyntheti...	1	0	0	1.00000
GO:0045399	regulation of interleukin-3 biosynthetic...	2	0	0	1.00000
GO:0045401	positive regulation of interleukin-3 bio...	2	0	0	1.00000
GO:0045402	regulation of interleukin-4 biosynthetic...	4	0	0	1.00000
GO:0045403	negative regulation of interleukin-4 bio...	1	0	0	1.00000
GO:0045404	positive regulation of interleukin-4 bio...	3	0	0	1.00000
GO:0045405	regulation of interleukin-5 biosynthetic...	1	0	0	1.00000
GO:0045407	positive regulation of interleukin-5 bio...	1	0	0	1.00000
GO:0045408	regulation of interleukin-6 biosynthetic...	16	0	0	1.00000
GO:0045409	negative regulation of interleukin-6 bio...	6	0	0	1.00000
GO:0045410	positive regulation of interleukin-6 bio...	7	0	0	1.00000
GO:0045414	regulation of interleukin-8 biosynthetic...	12	0	0	1.00000
GO:0045415	negative regulation of interleukin-8 bio...	4	0	0	1.00000
GO:0045416	positive regulation of interleukin-8 bio...	8	0	0	1.00000
GO:0045423	regulation of granulocyte macrophage col...	4	0	0	1.00000
GO:0045425	positive regulation of granulocyte macro...	3	0	0	1.00000
GO:0045428	regulation of nitric oxide biosynthetic ...	42	0	0,01	1.00000
GO:0045429	positive regulation of nitric oxide bios...	30	0	0,01	1.00000
GO:0045444	fat cell differentiation	148	0	0,04	1.00000
GO:0045445	myoblast differentiation	57	0	0,02	1.00000
GO:0045446	endothelial cell differentiation	64	0	0,02	1.00000
GO:0045448	mitotic cell cycle, embryonic	2	0	0	1.00000
GO:0045453	bone resorption	50	0	0,01	1.00000
GO:0045454	cell redox homeostasis	57	0	0,02	1.00000
GO:0045471	response to ethanol	105	0	0,03	1.00000
GO:0045472	response to ether	4	0	0	1.00000
GO:0045475	locomotor rhythm	4	0	0	1.00000
GO:0045494	photoreceptor cell maintenance	26	0	0,01	1.00000
GO:0045540	regulation of cholesterol biosynthetic p...	12	0	0	1.00000
GO:0045541	negative regulation of cholesterol biosy...	3	0	0	1.00000
GO:0045542	positive regulation of cholesterol biosy...	5	0	0	1.00000
GO:0045553	TRAIL biosynthetic process	1	0	0	1.00000
GO:0045554	regulation of TRAIL biosynthetic process	1	0	0	1.00000
GO:0045556	positive regulation of TRAIL biosyntheti...	1	0	0	1.00000
GO:0045575	basophil activation	2	0	0	1.00000
GO:0045576	mast cell activation	40	0	0,01	1.00000
GO:0045577	regulation of B cell differentiation	20	0	0,01	1.00000
GO:0045578	negative regulation of B cell differenti...	5	0	0	1.00000
GO:0045579	positive regulation of B cell differenti...	11	0	0	1.00000
GO:0045580	regulation of T cell differentiation	91	0	0,02	1.00000
GO:0045581	negative regulation of T cell differenti...	23	0	0,01	1.00000
GO:0045582	positive regulation of T cell differenti...	59	0	0,02	1.00000
GO:0045583	regulation of cytotoxic T cell different...	2	0	0	1.00000
GO:0045585	positive regulation of cytotoxic T cell ...	2	0	0	1.00000
GO:0045586	regulation of gamma-delta T cell differe...	6	0	0	1.00000
GO:0045588	positive regulation of gamma-delta T cel...	6	0	0	1.00000
GO:0045589	regulation of regulatory T cell differen...	9	0	0	1.00000
GO:0045590	negative regulation of regulatory T cell...	3	0	0	1.00000
GO:0045591	positive regulation of regulatory T cell...	6	0	0	1.00000
GO:0045595	regulation of cell differentiation	1188	0	0,32	1.00000
GO:0045596	negative regulation of cell differentiat...	499	0	0,13	1.00000
GO:0045597	positive regulation of cell differentiat...	569	0	0,15	1.00000
GO:0045598	regulation of fat cell differentiation	76	0	0,02	1.00000
GO:0045599	negative regulation of fat cell differen...	35	0	0,01	1.00000
GO:0045600	positive regulation of fat cell differen...	34	0	0,01	1.00000
GO:0045601	regulation of endothelial cell different...	12	0	0	1.00000
GO:0045602	negative regulation of endothelial cell ...	3	0	0	1.00000
GO:0045603	positive regulation of endothelial cell ...	9	0	0	1.00000
GO:0045604	regulation of epidermal cell differentia...	34	0	0,01	1.00000
GO:0045605	negative regulation of epidermal cell di...	11	0	0	1.00000
GO:0045606	positive regulation of epidermal cell di...	13	0	0	1.00000
GO:0045607	regulation of auditory receptor cell dif...	4	0	0	1.00000
GO:0045608	negative regulation of auditory receptor...	2	0	0	1.00000
GO:0045609	positive regulation of auditory receptor...	1	0	0	1.00000
GO:0045616	regulation of keratinocyte differentiati...	23	0	0,01	1.00000
GO:0045617	negative regulation of keratinocyte diff...	7	0	0	1.00000
GO:0045618	positive regulation of keratinocyte diff...	10	0	0	1.00000
GO:0045619	regulation of lymphocyte differentiation	117	0	0,03	1.00000
GO:0045620	negative regulation of lymphocyte differ...	32	0	0,01	1.00000
GO:0045621	positive regulation of lymphocyte differ...	71	0	0,02	1.00000
GO:0045622	regulation of T-helper cell differentiat...	22	0	0,01	1.00000
GO:0045623	negative regulation of T-helper cell dif...	8	0	0	1.00000
GO:0045624	positive regulation of T-helper cell dif...	12	0	0	1.00000
GO:0045625	regulation of T-helper 1 cell differenti...	9	0	0	1.00000
GO:0045626	negative regulation of T-helper 1 cell d...	3	0	0	1.00000
GO:0045627	positive regulation of T-helper 1 cell d...	5	0	0	1.00000
GO:0045628	regulation of T-helper 2 cell differenti...	9	0	0	1.00000
GO:0045629	negative regulation of T-helper 2 cell d...	3	0	0	1.00000
GO:0045630	positive regulation of T-helper 2 cell d...	6	0	0	1.00000
GO:0045631	regulation of mechanoreceptor differenti...	5	0	0	1.00000
GO:0045632	negative regulation of mechanoreceptor d...	3	0	0	1.00000
GO:0045633	positive regulation of mechanoreceptor d...	1	0	0	1.00000
GO:0045634	regulation of melanocyte differentiation	6	0	0	1.00000
GO:0045636	positive regulation of melanocyte differ...	4	0	0	1.00000
GO:0045637	regulation of myeloid cell differentiati...	147	0	0,04	1.00000
GO:0045638	negative regulation of myeloid cell diff...	64	0	0,02	1.00000
GO:0045639	positive regulation of myeloid cell diff...	69	0	0,02	1.00000
GO:0045643	regulation of eosinophil differentiation	1	0	0	1.00000
GO:0045645	positive regulation of eosinophil differ...	1	0	0	1.00000
GO:0045646	regulation of erythrocyte differentiatio...	35	0	0,01	1.00000
GO:0045647	negative regulation of erythrocyte diffe...	8	0	0	1.00000
GO:0045648	positive regulation of erythrocyte diffe...	21	0	0,01	1.00000
GO:0045649	regulation of macrophage differentiation	19	0	0,01	1.00000
GO:0045650	negative regulation of macrophage differ...	8	0	0	1.00000
GO:0045651	positive regulation of macrophage differ...	11	0	0	1.00000
GO:0045652	regulation of megakaryocyte differentiat...	14	0	0	1.00000
GO:0045653	negative regulation of megakaryocyte dif...	5	0	0	1.00000
GO:0045654	positive regulation of megakaryocyte dif...	7	0	0	1.00000
GO:0045655	regulation of monocyte differentiation	10	0	0	1.00000
GO:0045656	negative regulation of monocyte differen...	4	0	0	1.00000
GO:0045657	positive regulation of monocyte differen...	5	0	0	1.00000
GO:0045658	regulation of neutrophil differentiation	2	0	0	1.00000
GO:0045659	negative regulation of neutrophil differ...	1	0	0	1.00000
GO:0045660	positive regulation of neutrophil differ...	1	0	0	1.00000
GO:0045661	regulation of myoblast differentiation	25	0	0,01	1.00000
GO:0045662	negative regulation of myoblast differen...	13	0	0	1.00000
GO:0045663	positive regulation of myoblast differen...	11	0	0	1.00000
GO:0045664	regulation of neuron differentiation	377	0	0,1	1.00000
GO:0045665	negative regulation of neuron differenti...	51	0	0,01	1.00000
GO:0045666	positive regulation of neuron differenti...	76	0	0,02	1.00000
GO:0045667	regulation of osteoblast differentiation	98	0	0,03	1.00000
GO:0045668	negative regulation of osteoblast differ...	32	0	0,01	1.00000
GO:0045669	positive regulation of osteoblast differ...	57	0	0,02	1.00000
GO:0045670	regulation of osteoclast differentiation	50	0	0,01	1.00000
GO:0045671	negative regulation of osteoclast differ...	19	0	0,01	1.00000
GO:0045672	positive regulation of osteoclast differ...	19	0	0,01	1.00000
GO:0045682	regulation of epidermis development	49	0	0,01	1.00000
GO:0045683	negative regulation of epidermis develop...	13	0	0	1.00000
GO:0045684	positive regulation of epidermis develop...	23	0	0,01	1.00000
GO:0045685	regulation of glial cell differentiation	49	0	0,01	1.00000
GO:0045686	negative regulation of glial cell differ...	23	0	0,01	1.00000
GO:0045687	positive regulation of glial cell differ...	26	0	0,01	1.00000
GO:0045713	low-density lipoprotein particle recepto...	8	0	0	1.00000
GO:0045714	regulation of low-density lipoprotein pa...	7	0	0	1.00000
GO:0045715	negative regulation of low-density lipop...	3	0	0	1.00000
GO:0045716	positive regulation of low-density lipop...	4	0	0	1.00000
GO:0045717	negative regulation of fatty acid biosyn...	10	0	0	1.00000
GO:0045719	negative regulation of glycogen biosynth...	8	0	0	1.00000
GO:0045720	negative regulation of integrin biosynth...	1	0	0	1.00000
GO:0045721	negative regulation of gluconeogenesis	9	0	0	1.00000
GO:0045722	positive regulation of gluconeogenesis	7	0	0	1.00000
GO:0045723	positive regulation of fatty acid biosyn...	13	0	0	1.00000
GO:0045724	positive regulation of cilium assembly	1	0	0	1.00000
GO:0045725	positive regulation of glycogen biosynth...	14	0	0	1.00000
GO:0045726	positive regulation of integrin biosynth...	3	0	0	1.00000
GO:0045727	positive regulation of translation	57	0	0,02	1.00000
GO:0045728	respiratory burst after phagocytosis	2	0	0	1.00000
GO:0045730	respiratory burst	25	0	0,01	1.00000
GO:0045732	positive regulation of protein catabolic...	92	0	0,02	1.00000
GO:0045736	negative regulation of cyclin-dependent ...	21	0	0,01	1.00000
GO:0045737	positive regulation of cyclin-dependent ...	19	0	0,01	1.00000
GO:0045738	negative regulation of DNA repair	8	0	0	1.00000
GO:0045739	positive regulation of DNA repair	28	0	0,01	1.00000
GO:0045740	positive regulation of DNA replication	53	0	0,01	1.00000
GO:0045741	positive regulation of epidermal growth ...	11	0	0	1.00000
GO:0045742	positive regulation of epidermal growth ...	19	0	0,01	1.00000
GO:0045743	positive regulation of fibroblast growth...	6	0	0	1.00000
GO:0045744	negative regulation of G-protein coupled...	66	0	0,02	1.00000
GO:0045745	positive regulation of G-protein coupled...	18	0	0	1.00000
GO:0045746	negative regulation of Notch signaling p...	21	0	0,01	1.00000
GO:0045747	positive regulation of Notch signaling p...	21	0	0,01	1.00000
GO:0045751	negative regulation of Toll signaling pa...	1	0	0	1.00000
GO:0045759	negative regulation of action potential	3	0	0	1.00000
GO:0045760	positive regulation of action potential	7	0	0	1.00000
GO:0045761	regulation of adenylate cyclase activity	60	0	0,02	1.00000
GO:0045762	positive regulation of adenylate cyclase...	35	0	0,01	1.00000
GO:0045763	negative regulation of cellular amino ac...	1	0	0	1.00000
GO:0045764	positive regulation of cellular amino ac...	5	0	0	1.00000
GO:0045765	regulation of angiogenesis	171	0	0,05	1.00000
GO:0045766	positive regulation of angiogenesis	97	0	0,03	1.00000
GO:0045769	negative regulation of asymmetric cell d...	1	0	0	1.00000
GO:0045773	positive regulation of axon extension	26	0	0,01	1.00000
GO:0045776	negative regulation of blood pressure	39	0	0,01	1.00000
GO:0045777	positive regulation of blood pressure	35	0	0,01	1.00000
GO:0045778	positive regulation of ossification	43	0	0,01	1.00000
